Name,Latitude,Longitude
"Egenbüttel, Erlenweg, Mast 1",53.637383,9.883851
"Egenbüttel, Hermann-Löns-Weg",53.63828,9.891354
"Egenbüttel, Hermann-Löns-Weg, Mast 2",53.638738,9.892512
"Egenbüttel, Hermann-Löns-Weg, Mast 1",53.638659,9.892239
"Ellerbek, Heidkoppelweg",53.642285,9.894054
"Ellerbek, Heidkoppelweg, Mast 1",53.642098,9.893793
"Ellerbek, Danziger Straße",53.644215,9.899115
"Ellerbek, Danziger Straße, Mast 1",53.644039,9.899822
"Ellerbek, Akazienweg",53.639363,9.897878
"Ellerbek, Akazienweg, Mast 1",53.639797,9.898688
"Rellingen, Rathaus",53.651663,9.829476
"Rellingen, Rathaus, Mast 1",53.651465,9.829563
"Rellingen, Rathaus, Mast 2",53.651331,9.829439
"Rellingen, Friedhof",53.650108,9.832198
"Rellingen, Friedhof, Mast 1",53.650134,9.832274
"Rellingen, Friedhof, Mast 2",53.650159,9.832638
"Egenbüttel, Am Gedenkstein",53.652403,9.84705
"Egenbüttel, Am Gedenkstein, Mast 1",53.652242,9.848242
"Egenbüttel, Am Gedenkstein, Mast 2",53.651939,9.849128
"Rellingen, Caspar-Voght-Schule",53.648041,9.851409
"Rellingen, Caspar-Voght-Schule, Mast 1",53.648122,9.85144
"Rellingen, Caspar-Voght-Schule, Mast 2",53.6484,9.851386
"Rellingen, Moorkampsweg",53.64551,9.847139
"Rellingen, Moorkampsweg, Mast 1",53.645792,9.847915
"Rellingen, Moorkampsweg, Mast 2",53.645767,9.847749
"Rellingen, Mühlenstraße",53.644442,9.84193
"Rellingen, Mühlenstraße, Mast 1",53.644266,9.841443
"Rellingen, Mühlenstraße, Mast 2",53.644322,9.841187
"Halstenbek, Königstraße",53.636457,9.842815
"Halstenbek, Königstraße, Mast 1",53.636432,9.842497
"Halstenbek, Königstraße, Mast 2",53.636214,9.844155
"Halstenbek, Laubenstraße",53.634857,9.849223
"Halstenbek, Laubenstraße, Mast 1",53.634488,9.850546
"Halstenbek, Laubenstraße, Mast 2",53.634654,9.84996
"Halstenbek, Ludwig-Meyn-Straße",53.632509,9.856024
"Halstenbek, Ludwig-Meyn-Straße, Mast 1",53.632829,9.855244
"Halstenbek, Ludwig-Meyn-Straße, Mast 2",53.632408,9.856218
"Halstenbek, Industriestraße (Wohnmeile)",53.630668,9.862154
"Halstenbek, Industriestr (Wohnmeile), Mast 1",53.630328,9.863099
"Halstenbek, Industriestr (Wohnmeile), Mast 2",53.630328,9.86316
"Halstenbek, Seemoorweg",53.628562,9.867507
"Halstenbek, Seemoorweg, Mast 1",53.629102,9.866173
"Halstenbek, Seemoorweg, Mast 2",53.628298,9.867971
"Rellingen, Krupunder Ring",53.631299,9.872991
"Rellingen, Krupunder Ring, Mast 1",53.630658,9.87467
"Rellingen, Krupunder Ring, Mast 2",53.630522,9.874834
"Rellingen, Siemensstraße",53.629264,9.878496
"Rellingen, Siemensstraße, Mast 1",53.628915,9.879517
"Rellingen, Siemensstraße, Mast 2",53.628823,9.879742
"Rellingen, Adlerstraße",53.627207,9.884439
"Rellingen, Adlerstraße, Mast 1",53.627491,9.883689
"Rellingen, Adlerstraße, Mast 2",53.627464,9.883719
Schnelsener Weg,53.621537,9.885711
"Schnelsener Weg, Mast 1",53.621573,9.885712
"Schnelsener Weg, Mast 2",53.621492,9.88574
"Rellingen, An der Rellau",53.655129,9.83623
"Rellingen, An der Rellau, Mast 2",53.655076,9.836229
"Rellingen, An der Rellau, Mast 1",53.654907,9.835938
"Bönningstedt, Bahnhofstraße",53.663086,9.905901
"Bönningstedt, Bahnhofstraße, Mast 1",53.663266,9.90592
A Hasloh,53.694572,9.919794
"A Hasloh, Mast 1",53.694356,9.919835
"Halstenbek, Domänenweg",53.613767,9.830304
"Halstenbek, Domänenweg, Mast 1",53.613715,9.830031
"Halstenbek, Domänenweg, Mast 2",53.613743,9.829835
"Halstenbek, Birkenallee",53.617383,9.832294
"Halstenbek, Birkenallee, Mast 1",53.617652,9.83242
"Halstenbek, Birkenallee, Mast 2",53.617599,9.832329
"Halstenbek, Eielkampsweg",53.623855,9.835807
"Halstenbek, Eielkampsweg, Mast 1",53.623541,9.835695
"Halstenbek, Eielkampsweg, Mast 2",53.623929,9.835446
"Halstenbek, Im Wiesengrund",53.627756,9.834297
"Halstenbek, Im Wiesengrund, Mast 1",53.627631,9.834249
"Halstenbek, Im Wiesengrund, Mast 2",53.628132,9.834577
"Halstenbek, Heidkampstwiete",53.624122,9.824583
"Halstenbek, Heidkampstwiete",53.624158,9.824598
"Halstenbek, Heidkampstwiete",53.624158,9.824598
"Rellingen, Büntloh",53.658585,9.83291
"Rellingen, Büntloh, Mast 1",53.658551,9.832637
"Rellingen, Büntloh, Mast 2",53.658577,9.832698
"Halstenbek, Japanische Schule",53.626085,9.831649
"Halstenbek, Japanische Schule, Mast 1",53.626179,9.832392
"Rellingen, Theodor-Storm-Straße",53.660377,9.831054
"Rellingen, Theodor-Storm-Str., Mast 1",53.660682,9.83109
"Rellingen, Theodor-Storm-Str., Mast 2",53.660602,9.831028
"Rellingen, Voßmoorweg (Nord)",53.666382,9.830582
"Rellingen, Voßmoorweg (Nord), Mast 1",53.665798,9.830616
"Rellingen, Voßmoorweg (Nord), Mast 2",53.665933,9.830558
"Tangstedt (PI), Kiemoorweg",53.681542,9.854582
"Tangstedt (PI), Kiemoorweg, Mast 1",53.68155,9.854658
"Tangstedt (PI), Brannenweg",53.681781,9.85887
"Tangstedt (PI), Brannenweg, Mast 1",53.681439,9.858969
"Tangstedt (PI), Große Twiete",53.680762,9.851812
"Tangstedt (PI), Große Twiete, Mast 3",53.680272,9.851272
"Tangstedt (PI), Steenacker",53.673725,9.840593
"Tangstedt (PI), Steenacker, Mast 5",53.673328,9.840827
"Tangstedt (PI), Steenacker, Mast 6",53.673383,9.840722
"Rellingen, Caspar-Voght-Schule (Kehre)",53.648911,9.859154
"Rellingen, Caspar-Voght-Schule (Kehre), Mast 1",53.64868,9.858817
"Egenbüttel, Schulweg",53.64939,9.85753
"Egenbüttel, Schulweg, Mast 1",53.649304,9.858239
"Egenbüttel, Schulweg, Mast 2",53.649409,9.857349
"Ellerbek, Dubenhorst",53.659573,9.875678
"Ellerbek, Dubenhorst, Mast 1",53.658796,9.873922
"Ellerbek, Dubenhorst, Mast 2",53.6593,9.874916
"Bönningstedt, Schule Rugenbergen",53.663122,9.902317
"Bönningst., Schule Rugenbergen, Mast 1",53.663183,9.90262
"Bönningst., Schule Rugenbergen, Mast 2",53.663271,9.90291
A Bönningstedt,53.664773,9.90981
"A Bönningstedt, Mast 1",53.664437,9.909062
"A Bönningstedt, Mast 2",53.665045,9.910694
"A Bönningstedt, Mast 1",53.664437,9.909062
"A Bönningstedt, Mast 2",53.665045,9.910694
"Bönningstedt, Dammfelder Weg",53.664114,9.919569
"Bönningstedt, Dammfelder Weg, Mast 1",53.664047,9.920128
"Bönningstedt, Dammfelder Weg, Mast 2",53.664102,9.919962
"Ellerbek, Königsberger Straße",53.647928,9.898816
"Ellerbek, Königsberger Straße, Mast 1",53.648154,9.898655
"Halstenbek, Wolfgang-Borchert-Gymnasium",53.620634,9.862992
"Halstenbek, W.-Borchert-Gymnasium, Mast 1",53.620517,9.864259
"Halstenbek, W.-Borchert-Gymnasium, Mast 2",53.619098,9.867827
Halstenbek,53.630754,9.838604
Bereich 1,53.630354,9.839261
Gleis 2,53.630354,9.839261
Gleis 1,53.630354,9.839261
"Bönningstedt, Dorfstraße",53.665279,9.914103
"Hasloh, Bahnhofstraße",53.691239,9.918571
"Hasloh, Bahnhofstraße, Mast 1",53.691018,9.918112
"Hasloh, Bahnhofstraße, Mast 2",53.691018,9.918052
"Pinneberg, Hochbrücke",53.663446,9.791902
"Pinneberg, Hochbrücke, Mast 1",53.663293,9.791869
"Pinneberg, Hochbrücke, Mast 2",53.663465,9.791751
"Rellingen, Holstenstraße",53.655609,9.817559
"Rellingen, Holstenstraße, Mast 2",53.655601,9.817408
"Rellingen, Holstenstraße, Mast 1",53.655767,9.816791
Klinikum Pinneberg,53.657034,9.812822
"Klinikum Pinneberg, Mast 2",53.657245,9.812236
"Klinikum Pinneberg, Mast 1",53.65696,9.813138
"Pinneberg, Waldstraße",53.658801,9.807985
"Pinneberg, Waldstraße, Mast 2",53.658912,9.807549
"Pinneberg, Waldstraße, Mast 1",53.658407,9.809112
"Pinneberg, Fahltskamp",53.659253,9.802231
"Pinneberg, Fahltskamp, Mast 2",53.659047,9.802166
"Pinneberg, Fahltskamp, Mast 1",53.659378,9.802324
Bf. Pinneberg,53.65519,9.798387
"Bf. Pinneberg, Mast 2",53.655191,9.798251
"Bf. Pinneberg, Mast 1",53.655136,9.798477
"Bf. Pinneberg, Mast 3",53.656255,9.796441
"Bf. Pinneberg, Mast 4",53.656224,9.797
"Pinneberg, Friedrich-Ebert-Straße",53.661607,9.800899
"Pinneberg, Friedr.-Ebert-Str., Mast 2",53.66168,9.800643
"Pinneberg, Friedr.-Ebert-Str., Mast 1",53.66157,9.80108
"Pinneberg, Bismarckstraße",53.662596,9.79532
"Pinneberg, Bismarckstraße, Mast 2",53.662709,9.794642
"Pinneberg, Bismarckstraße, Mast 1",53.662522,9.795727
"Pinneberg, Schillerstraße",53.66648,9.793729
"Pinneberg, Schillerstraße, Mast 1",53.666542,9.793746
"Pinneberg, Schillerstraße, Mast 2",53.666686,9.793703
"Pinneberg, Beim Ratsberg",53.675501,9.793702
"Pinneberg, Beim Ratsberg, Mast 1",53.675609,9.793719
"Pinneberg, Beim Ratsberg, Mast 2",53.675357,9.7937
"Borstel, Prisdorfer Weg",53.685666,9.807955
"Borstel, Prisdorfer Weg, Mast 1",53.684542,9.806753
"Borstel, Prisdorfer Weg, Mast 2",53.684909,9.806972
"Borstel, Am Stoppelhof",53.689163,9.810399
"Borstel, Am Stoppelhof, Mast 1",53.689545,9.809664
"Borstel, Am Stoppelhof, Mast 2",53.689072,9.810579
"Borstel, Nedderhulden",53.690878,9.807934
"Borstel, Nedderhulden, Mast 1",53.692265,9.807355
"Borstel, Nedderhulden, Mast 2",53.692293,9.807325
"Borstel, Nedderhulden, Mast 3",53.693292,9.806966
"Borstel, Nedderhulden, Mast 4",53.693463,9.80703
"Hohenraden, Roffloh",53.696086,9.815013
"Hohenraden, Roffloh, Mast 1",53.695371,9.810488
"Hohenraden, Roffloh, Mast 2",53.695494,9.810884
"Hohenraden, Op'n Barg",53.697891,9.824375
"Hohenraden, Op'n Barg, Mast 1",53.698159,9.824652
"Hohenraden, Op'n Barg, Mast 2",53.698079,9.824469
"Hohenraden, Harbrookweg",53.703357,9.830342
"Hohenraden, Schützenhof, Mast 1",53.702294,9.829518
"Hohenraden, Schützenhof, Mast 2",53.702411,9.82946
"Renzel, Krehlohweg",53.718183,9.857052
"Renzel, Krehlohweg, Mast 1",53.718244,9.857386
"Renzel, Krehlohweg, Mast 2",53.717884,9.856182
"Renzel, Dorfstraße",53.721243,9.865173
"Renzel, Dorfstraße, Mast 1",53.72024,9.863487
"Renzel, Dorfstraße, Mast 2",53.720853,9.864347
"Quickborn, Tangstedter Straße",53.722982,9.885313
"Quickborn, Tangstedter Straße, Mast 1",53.723521,9.886521
"Quickborn, Tangstedter Straße, Mast 2",53.723496,9.886308
"Quickborn, Marktstraße",53.729301,9.88984
"Quickborn, Marktstraße, Mast 1",53.728354,9.89035
"Quickborn, Marktstraße, Mast 2",53.728183,9.890331
"Bilsen, Waldfrieden",53.754385,9.88282
"Bilsen, Waldfrieden, Mast 2",53.755296,9.882445
"Bilsen, Waldfrieden, Mast 1",53.755378,9.882219
"Bilsen, Brandheiderweg",53.766221,9.877655
"Bilsen, Brandheiderweg, Mast 2",53.767906,9.876977
"Bilsen, Brandheiderweg, Mast 1",53.768132,9.876724
"Bilsen, Lehmkuhlenweg",53.769977,9.876292
"Bilsen, Lehmkuhlenweg, Mast 2",53.770406,9.874254
"Bilsen, Lehmkuhlenweg, Mast 1",53.770101,9.87537
"Bilsen, Schanzenstraße",53.768838,9.864909
"Bilsen, Schanzenstraße, Mast 1",53.768547,9.862962
"Bilsen, Schanzenstraße, Mast 2",53.768627,9.864237
"Hemdingen, Beiderwand",53.766212,9.846444
"Hemdingen, Beiderwand, Mast 2",53.766189,9.845837
"Hemdingen, Beiderwand, Mast 1",53.765968,9.845363
"Hemdingen, Wiesengrund",53.76386,9.835934
"Hemdingen, Wiesengrund, Mast 2",53.763579,9.836277
"Hemdingen, Wiesengrund, Mast 1",53.76366,9.836142
"Hemdingen, Barmstedter Straße 25",53.770558,9.827543
"Hemdingen, Barmstedter Straße 25, Mast 2",53.768774,9.829571
"Hemdingen, Barmstedter Straße 25, Mast 1",53.767659,9.830989
"Heede, Rieloh",53.773784,9.815639
"Heede, Rieloh, Mast 1",53.772932,9.819445
"Heede, Rieloh, Mast 2",53.773072,9.818628
"Heede, Grasenmoor",53.775807,9.807427
"Heede, Grasenmoor, Mast 1",53.776128,9.806477
"Heede, Grasenmoor, Mast 2",53.77596,9.80614
"Heede, Schöttelhörn",53.779527,9.796743
"Heede, Schöttelhörn, Mast 2",53.779764,9.796231
"Heede, Schöttelhörn, Mast 1",53.779875,9.795702
"Heede, Schöttelhörn, Mast 3",53.779929,9.797008
"Barmstedt, Heeder Damm",53.783056,9.791545
"Barmstedt, Heeder Damm, Mast 2",53.783735,9.78954
"Barmstedt, Heeder Damm, Mast 1",53.78368,9.789706
"Barmstedt, Hamburger Straße",53.785535,9.78352
"Barmstedt, Hamburger Straße, Mast 2",53.78571,9.782856
"Barmstedt, Hamburger Straße, Mast 1",53.785656,9.782931
"Barmstedt, Chemnitzstraße",53.788752,9.776601
"Barmstedt, Chemnitzstraße, Mast 2",53.788219,9.777046
"Barmstedt, Chemnitzstraße, Mast 1",53.788219,9.777
A Barmstedt,53.792642,9.772545
"A Barmstedt, Mast 1",53.792571,9.773712
"Barmstedt, Markt",53.789301,9.769494
"Barmstedt, Markt, Mast 1",53.789608,9.769272
"Barmstedt, Markt, Mast 2",53.78958,9.769393
"Barmstedt, Rantzauer See",53.786499,9.763708
"Barmstedt, Rantzauer See, Mast 1",53.786554,9.763557
"Pinneberg, Helene-Lange-Schule",53.657883,9.785203
"Pinneberg, Helene-Lange-Schule, Mast 2",53.657856,9.785233
"Pinneberg, Helene-Lange-Schule, Mast 1",53.657713,9.785154
"Pinneberg, Heinrich-Christiansen-Straße",53.653354,9.790821
"Pinneberg, H.-Christiansen-Str.",53.653353,9.790866
"Pinneberg, H.-Christiansen-Str.",53.653354,9.790775
"Pinneberg, Jansenallee",53.654436,9.783354
"Pinneberg, Jansenallee, Mast 2",53.654355,9.783458
"Pinneberg, Jansenallee, Mast 1",53.654463,9.783294
"Pinneberg, Breslauer Straße",53.652686,9.787133
"Pinneberg, Breslauer Straße, Mast 2",53.652581,9.786798
"Pinneberg, Breslauer Straße, Mast 1",53.652519,9.786661
"Pinneberg, Blauer Kamp",53.651969,9.780072
"Pinneberg, Blauer Kamp, Mast 2",53.652024,9.779831
"Pinneberg, Blauer Kamp, Mast 1",53.651913,9.780267
"Pinneberg, Danziger Straße",53.648927,9.782163
"Pinneberg, Danziger Straße, Mast 1",53.648928,9.782042
"Pinneberg, Danziger Straße, Mast 2",53.648983,9.781877
"Pinneberg, Kiebitzgrund",53.64779,9.788357
"Pinneberg, Kiebitzgrund, Mast 2",53.647935,9.788148
"Pinneberg, Kiebitzgrund, Mast 1",53.647681,9.788567
"Pinneberg, Schopenhauerstraße",53.646082,9.791304
"Pinneberg, Schopenhauerstraße, Mast 2",53.646073,9.791274
"Pinneberg, Schopenhauerstraße, Mast 1",53.646127,9.79123
"Pinneberg, An der Raa",53.644812,9.795757
"Pinneberg, An der Raa, Mast 1",53.644823,9.795469
"Pinneberg, An der Raa, Mast 2",53.644769,9.795438
"Pinneberg, Großer Reitweg",53.644763,9.804496
"Pinneberg, Großer Reitweg, Mast 1",53.644761,9.804692
"Pinneberg, Großer Reitweg, Mast 2",53.644655,9.804418
"Pinneberg, Vogt-Ramcke-Straße",53.644462,9.809087
"Pinneberg, Vogt-Ramcke-Straße, Mast 1",53.644488,9.809224
"Pinneberg, Vogt-Ramcke-Straße, Mast 2",53.644211,9.809022
"Pinneberg, Pestalozzistraße",53.639637,9.803733
"Pinneberg, Pestalozzistraße, Mast 2",53.639628,9.803808
"Pinneberg, Pestalozzistraße, Mast 1",53.639655,9.803718
"Pinneberg, Hogenkamp",53.635127,9.799596
"Pinneberg, Hogenkamp, Mast 2",53.634798,9.799106
"Pinneberg, Hogenkamp, Mast 1",53.635801,9.800999
"Pinneberg, Hunnenbarg",53.631036,9.796041
"Pinneberg, Hunnenbarg, Mast 1",53.631771,9.796357
"Pinneberg, Hunnenbarg, Mast 2",53.631636,9.796279
S Thesdorf,53.644864,9.81345
S Thesdorf,53.644846,9.813465
"Pinneberg, Flagentwiete",53.671347,9.794169
"Pinneberg, Flagentwiete, Mast 1",53.671238,9.794227
"Pinneberg, Flagentwiete, Mast 2",53.671149,9.794089
"Pinneberg, Mühlenstraße",53.659311,9.786757
"Pinneberg, Mühlenstraße, Mast 3",53.658243,9.787857
"Pinneberg, Mühlenstraße, Mast 2",53.659356,9.786622
"Pinneberg, Mühlenstraße, Mast 1",53.659517,9.786822
"Pinneberg, Schulenhörn",53.668805,9.785769
"Pinneberg, Schulenhörn, Mast 2",53.668963,9.786317
"Pinneberg, Schulenhörn, Mast 1",53.668848,9.786178
"Pinneberg, Berliner Straße",53.669971,9.791646
"Pinneberg, Berliner Straße, Mast 2",53.669931,9.790783
"Pinneberg, Berliner Straße, Mast 1",53.669956,9.792478
"Pinneberg, Prisdorfer Straße",53.664878,9.791324
"Pinneberg, Prisdorfer Straße, Mast 1",53.664909,9.792036
"Pinneberg, Prisdorfer Straße, Mast 2",53.66485,9.791581
"Kummerfeld, Wiesengrund",53.684854,9.79241
"Kummerfeld, Wiesengrund, Mast 1",53.684737,9.792468
"Kummerfeld, Wiesengrund, Mast 2",53.684603,9.79236
"Kummerfeld, Pflegeheim",53.688607,9.791497
"Kummerfeld, Pflegeheim, Mast 1",53.687824,9.791694
"Kummerfeld, Pflegeheim, Mast 2",53.68777,9.791587
"Kummerfeld, Gemeindehaus",53.692259,9.790869
"Kummerfeld, Gemeindehaus, Mast 1",53.691962,9.790939
"Kummerfeld, Gemeindehaus, Mast 2",53.69296,9.790731
"Kummerfeld, Dorfstraße (Nord)",53.701369,9.788284
"Kummerfeld, Dorfstraße (Nord), Mast 1",53.701684,9.788154
"Kummerfeld, Dorfstraße (Nord), Mast 2",53.701657,9.788153
"Ellerhoop, Rugenranzel",53.708801,9.779715
"Ellerhoop, Rugenranzel, Mast 1",53.708548,9.780074
"Ellerhoop, Rugenranzel, Mast 2",53.708603,9.779848
"Ellerhoop, Oha",53.72216,9.760571
"Ellerhoop, Oha",53.72183,9.76008
"Ellerhoop, Oha",53.72183,9.76008
"Ellerhoop, Thiensener Weg",53.728047,9.771496
"Ellerhoop, Thiensener Weg, Mast 1",53.728745,9.771887
"Ellerhoop, Thiensener Weg, Mast 2",53.729105,9.771803
"Borstel, Brücke",53.680929,9.801629
"Borstel, Brücke, Mast 1",53.680432,9.800727
"Borstel, Brücke, Mast 2",53.681079,9.802025
"Ellerhoop, Dorfstraße",53.730424,9.772115
"Ellerhoop, Dorfstraße, Mast 1",53.73027,9.772249
"Pinneberg, Wedeler Weg",53.657559,9.77839
"Pinneberg, Wedeler Weg, Mast 1",53.657552,9.778133
"Pinneberg, Wedeler Weg, Mast 2",53.657626,9.777741
"Pinneberg, Rübekamp",53.660112,9.793352
"Pinneberg, Rübekamp, Mast 2",53.659904,9.793439
"Pinneberg, Rübekamp, Mast 1",53.660409,9.793222
"Barmstedt, Königsberger Straße",53.79864,9.767525
"Barmstedt, Königsberger Straße, Mast 1",53.79916,9.767687
"Barmstedt, Königsberger Straße, Mast 2",53.798909,9.767576
"Hemdingen, Schule",53.763179,9.836906
"Hemdingen, Schule, Mast 1",53.763436,9.836137
"Bilsen, Dörpshuus",53.771259,9.87917
"Bilsen, Dörpshuus, Mast 1",53.771269,9.879034
"Bilsen, Dörpshuus, Mast 2",53.771522,9.878857
"Heede, Beim Denkmal (Nord)",53.783667,9.799658
"Heede, Beim Denkmal (Nord), Mast 1",53.783596,9.799581
"Heede, Beim Denkmal (Nord), Mast 2",53.783293,9.799272
"Pinneberg, Wedeler Weg (Süd)",53.646758,9.773004
"Pinneberg, Wedeler Weg (Süd), Mast 1",53.647071,9.773221
"Pinneberg, Wedeler Weg (Süd), Mast 2",53.646928,9.773128
"Barmstedt, Grund-/ Gemeinschaftsschule",53.791181,9.774718
"Barmstedt, Grund-/Gemeinschaftsschule, Mast 1",53.791298,9.77472
"Ellerhoop, Arboretum",53.715598,9.766618
"Ellerhoop, Arboretum, Mast 2",53.716295,9.765827
"Ellerhoop, Arboretum, Mast 1",53.716511,9.765665
"Barmstedt, Gymnasium",53.782105,9.769408
"Barmstedt, Gymnasium, Mast 1",53.78188,9.769389
"Barmstedt, Schulzentrum Heederbrook",53.781922,9.774062
"Barmstedt, Schulzentrum Heederbrook, Mast 1",53.781487,9.77328
"Pinneberg, Saarlandstraße (Mitte)",53.656462,9.789548
"Pinneberg, Saarlandstr (Mitte), Mast 1",53.656552,9.789534
"Pinneberg, Saarlandstr (Mitte), Mast 2",53.656579,9.789444
"Hohenraden, Himmelmoorweg",53.696197,9.819845
"Hohenraden, Himmelmoorweg, Mast 1",53.696185,9.820269
"Hohenraden, Himmelmoorweg, Mast 2",53.696217,9.819497
"Barmstedt, Galgenberg",53.793718,9.760121
"Barmstedt, Galgenberg, Mast 1",53.793879,9.760337
A Barmstedt Brunnenstraße,53.792454,9.76113
"A Barmstedt Brunnenstraße, Mast 1",53.791718,9.762498
"A Barmstedt Brunnenstraße, Mast 3",53.791823,9.761468
"Barmstedt, Kleine Gärtnerstraße",53.789151,9.762041
"Barmstedt, Kleine Gärtnerstraße, Mast 1",53.788411,9.762589
"Barmstedt, Erlengrund",53.793742,9.766237
"Barmstedt, Erlengrund, Mast 1",53.793765,9.765448
"Barmstedt, Moltkestraße",53.787536,9.763074
"Barmstedt, Moltkestraße, Mast 1",53.787384,9.761585
"Barmstedt, Moltkestraße, Mast 2",53.78733,9.761584
"Barmstedt, Baumschulenweg",53.795908,9.754895
"Barmstedt, Baumschulenweg, Mast 1",53.795689,9.755377
"Barmstedt, Baumschulenweg, Mast 2",53.796017,9.754593
"Lutzhorn, Wendlohe",53.82124,9.796001
"Lutzhorn, Wendlohe",53.821675,9.795447
"Lutzhorn, Wendlohe",53.821675,9.795447
"Lutzhorn, Wendlohe",53.821675,9.795447
"Lutzhorn, Im Dorf/Reihe",53.827282,9.783054
"Lutzhorn, Im Dorf / Reihe",53.827302,9.782721
"Lutzhorn, Im Dorf / Reihe",53.827302,9.782721
"Lutzhorn, Im Dorf / Reihe",53.827302,9.782721
"Lutzhorn, Im Dorf / Reihe, Mast 4",53.827246,9.783084
"Lutzhorn, Schule",53.825401,9.776626
"Lutzhorn, Schule, Mast 1",53.825431,9.776186
"Lutzhorn, Schule, Mast 2",53.825431,9.77608
"Lutzhorn, Schule, Mast 3",53.825335,9.77705
"Lutzhorn, Hinterm Holz",53.824945,9.766579
"Lutzhorn, Hinterm Holz, Mast 1",53.824908,9.76667
"Lutzhorn, Hinterm Holz, Mast 2",53.824879,9.766912
"Lutzhorn, Kuhhagen",53.832937,9.768624
"Lutzhorn, Kuhhagen",53.832937,9.768624
"Lutzhorn, Kuhhagen",53.832937,9.768624
"Lutzhorn, Kuhhagen",53.832937,9.768624
"Lutzhorn, Kuhhagen, Mast 4",53.832776,9.768439
"Lutzhorn, Überstör",53.841239,9.774139
"Lutzhorn, Überstör, Mast 1",53.841212,9.774169
"Lutzhorn, Überstör, Mast 2",53.841213,9.774108
"Lutzhorn, Ölfeldstraße",53.847507,9.770562
"Lutzhorn, Ölfeldstraße, Mast 1",53.84746,9.770865
"Lutzhorn, Ölfeldstraße, Mast 2",53.847462,9.770577
"Bokel, Neel-Greve-Straße",53.859001,9.743082
"Bokel, Neel-Greve-Straße, Mast 1",53.859021,9.742824
"Bokel, Neel-Greve-Straße, Mast 2",53.858965,9.743051
"Bokel, Neel-Greve-Straße, Mast 3",53.859448,9.742087
"Bokel, Denkmal",53.863345,9.735164
"Bokel, Denkmal, Mast 1",53.863353,9.735224
"Bokel, Denkmal, Mast 2",53.863299,9.735254
"Hörnerkirchen, Bahnhofstraße",53.854547,9.703916
"Hörnerkirchen, Bahnhofstraße, Mast 1",53.854539,9.703855
"Hörnerkirchen, Bahnhofstraße, Mast 2",53.854291,9.703198
"Brande, Ölfeldstraße",53.840309,9.720069
"Brande, Ölfeldstraße",53.841601,9.718921
"Brande, Ölfeldstraße",53.839584,9.72112
"Hörnerkirchen, Schule",53.849806,9.707985
"Hörnerkirchen, Schule, Mast 1o",53.849816,9.707818
"Hörnerkirchen, Schule, Mast 2",53.849741,9.708409
"Hörnerkirchen, Kirchenstraße",53.855836,9.704819
"Hörnerkirchen, Kirchenstraße, Mast 1",53.855827,9.704804
"Osterhorn, Kloster",53.865154,9.703122
"Osterhorn, Kloster, Mast 1",53.864632,9.703326
Bf. Dauenhof,53.852285,9.678713
Bf. Dauenhof,53.852267,9.678728
Bf. Dauenhof,53.852285,9.678713
"Westerhorn, Dorfstraße",53.86229,9.684135
"Westerhorn, Dorfstraße, Mast 1",53.861328,9.681094
"Bullenkuhlen, Schulweg",53.768631,9.751796
"Bullenkuhlen, Schulweg, Mast 1",53.768578,9.751659
"Bullenkuhlen, Achterstraße",53.766593,9.748712
"Bullenkuhlen, Achterstraße, Mast 1",53.766468,9.748543
"Bullenkuhlen, Seether Weg (Mitte)",53.76152,9.743815
"Bullenkuhlen, Seether Weg (Mitte), Mast 1",53.761877,9.744155
"Bevern, Am Karpfenteich",53.756212,9.75353
